concept_key,canonical_term,learner_id,employee_id,certification_id,certification_name,hr_eligible,lms_claimed_ready,manager_approved,modules_completed,modules_required,labs_completed,labs_required,assessment_score,assessment_passed,truth_certification_ready,false_ready,decision,conflict_reason_count,conflict_reasons,source_systems_compared,evaluated_on
CertificationReady,Certification Ready,L02620,E02620,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,2,3,2,2,80,True,False,True,false_ready_blocked,2,Required module missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02621,E02621,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,3,3,1,2,85,True,False,True,false_ready_blocked,2,Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02622,E02622,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,1,3,1,2,96,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02623,E02623,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,3,3,1,2,83,True,False,True,false_ready_blocked,2,Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02624,E02624,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,2,3,1,2,59,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02625,E02625,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,76,False,False,True,false_ready_blocked,2,Required lab missing; Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02626,E02626,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,93,True,True,False,certification_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02627,E02627,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,2,3,1,2,62,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02628,E02628,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,0,2,96,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02629,E02629,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,1,3,2,2,74,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02630,E02630,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,2,2,71,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02631,E02631,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,2,2,73,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02632,E02632,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,3,3,2,2,88,True,False,True,false_ready_blocked,1,Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02633,E02633,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,0,2,83,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02634,E02634,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,True,3,3,1,2,91,True,False,True,false_ready_blocked,2,HR eligibility missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02635,E02635,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,98,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02636,E02636,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,1,2,90,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02637,E02637,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,1,3,0,2,85,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02638,E02638,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,False,3,3,1,2,61,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02639,E02639,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,3,3,2,2,87,True,False,True,false_ready_blocked,1,Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02640,E02640,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,1,2,87,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02641,E02641,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,False,3,3,1,2,83,True,False,True,false_ready_blocked,3,HR eligibility missing; Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02642,E02642,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,True,2,3,1,2,85,True,False,True,false_ready_blocked,3,HR eligibility missing; Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02643,E02643,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,2,2,71,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02644,E02644,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,78,False,False,True,false_ready_blocked,2,Required lab missing; Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02645,E02645,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,3,3,1,2,59,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02646,E02646,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,1,2,59,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02647,E02647,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,2,2,60,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02648,E02648,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,1,2,88,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02649,E02649,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,True,3,3,2,2,92,True,False,True,false_ready_blocked,1,HR eligibility missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02650,E02650,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,2,2,74,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02651,E02651,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,2,2,61,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02652,E02652,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,1,2,58,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02653,E02653,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,2,2,55,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02654,E02654,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,3,3,2,2,69,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02655,E02655,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,1,2,59,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02656,E02656,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,79,False,False,True,false_ready_blocked,2,Required module missing; Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02657,E02657,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,3,3,2,2,58,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02658,E02658,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,0,2,71,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02659,E02659,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,1,3,1,2,67,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02660,E02660,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,1,3,2,2,90,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02661,E02661,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,1,3,2,2,72,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02662,E02662,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,3,3,0,2,66,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02663,E02663,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,3,3,1,2,98,True,False,True,false_ready_blocked,2,Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02664,E02664,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,True,2,3,1,2,88,True,False,True,false_ready_blocked,3,HR eligibility missing; Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02665,E02665,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,1,2,74,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02666,E02666,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,81,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02667,E02667,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,93,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02668,E02668,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,2,2,56,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02669,E02669,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,1,3,1,2,67,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02670,E02670,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,True,3,3,1,2,100,True,False,True,false_ready_blocked,2,HR eligibility missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02671,E02671,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,2,2,59,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02672,E02672,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,88,True,True,False,certification_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02673,E02673,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,2,3,1,2,58,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02674,E02674,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,1,2,71,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02675,E02675,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,78,False,False,True,false_ready_blocked,2,Required module missing; Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02676,E02676,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,3,3,0,2,90,True,False,True,false_ready_blocked,2,Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02677,E02677,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,1,2,61,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02678,E02678,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,80,True,True,False,certification_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02679,E02679,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,75,False,False,True,false_ready_blocked,2,Required module missing; Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02680,E02680,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,85,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L02681,E02681,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,1,2,66,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
